time	V(sw)
Step Information: Vhs=5 Delay2=3n Rgate=1  (Run: 1/4)
2.087332010979048e-006	1.515463e+001
2.087332410978526e-006	1.515283e+001
2.087332710981604e-006	1.515139e+001
2.087332832814703e-006	1.515124e+001
2.087332995254210e-006	1.515105e+001
2.087333320133222e-006	1.515069e+001
2.087333969891247e-006	1.515007e+001
2.087335269414237e-006	1.514905e+001
2.087337257657140e-006	1.514784e+001
2.087339476028460e-006	1.514681e+001
2.087342530661396e-006	1.514576e+001
2.087346477559759e-006	1.514472e+001
2.087350321269832e-006	1.514397e+001
2.087355246815914e-006	1.514326e+001
2.087360787099424e-006	1.514265e+001
2.087368674873191e-006	1.514199e+001
2.087379481145735e-006	1.514125e+001
2.087393772380597e-006	1.514039e+001
2.087411481804802e-006	1.513933e+001
2.087428320134144e-006	1.513825e+001
2.087452250401634e-006	1.513651e+001
2.087485429805303e-006	1.513347e+001
2.087551788619579e-006	1.512489e+001
2.087620967289317e-006	1.511089e+001
2.087682047256789e-006	1.509000e+001
2.087736816334951e-006	1.505828e+001
2.087786624770105e-006	1.501089e+001
2.087838497311090e-006	1.493873e+001
2.087869729015812e-006	1.488107e+001
2.087902481191784e-006	1.480710e+001
2.087938200459605e-006	1.471622e+001
2.087956452088979e-006	1.466603e+001
2.087971736688954e-006	1.462193e+001
2.087985567049422e-006	1.458102e+001
2.087999070379820e-006	1.454038e+001
2.088010992801204e-006	1.450406e+001
2.088023038214482e-006	1.446706e+001
2.088039149319987e-006	1.441729e+001
2.088058577758012e-006	1.435720e+001
2.088081916706841e-006	1.428536e+001
2.088109788467296e-006	1.420078e+001
2.088143813416821e-006	1.410048e+001
2.088186181019303e-006	1.398194e+001
2.088240736421165e-006	1.384187e+001
2.088304655811779e-006	1.369698e+001
2.088367210349718e-006	1.357742e+001
2.088439193040359e-006	1.346639e+001
2.088517064673112e-006	1.337393e+001
2.088618807620513e-006	1.328456e+001
2.088710091906199e-006	1.322706e+001
2.088818578327434e-006	1.317919e+001
2.088916323188250e-006	1.314880e+001
2.089029594365410e-006	1.312455e+001
2.089151131930145e-006	1.310668e+001
2.089277030055403e-006	1.309426e+001
2.089404427037256e-006	1.308591e+001
2.089538587518591e-006	1.308001e+001
2.089677252868627e-006	1.307577e+001
2.089822439009514e-006	1.307253e+001
2.089997664211918e-006	1.306960e+001
2.090208271236793e-006	1.306695e+001
2.090433060923658e-006	1.306483e+001
2.090645574111261e-006	1.306328e+001
2.090856750076864e-006	1.306203e+001
2.091065060910724e-006	1.306097e+001
2.091277832794170e-006	1.306001e+001
2.091489813220437e-006	1.305912e+001
2.091706136735094e-006	1.305827e+001
2.091924101228770e-006	1.305744e+001
2.092149521085163e-006	1.305660e+001
2.092381581379754e-006	1.305575e+001
2.092627989384865e-006	1.305486e+001
2.092889930825626e-006	1.305392e+001
2.093179628528952e-006	1.305288e+001
2.093519297648172e-006	1.305167e+001
2.093929917554305e-006	1.305020e+001
2.094434309776738e-006	1.304841e+001
2.095084939625347e-006	1.304609e+001
2.095965228779417e-006	1.304296e+001
2.115747034556192e-006	1.297272e+001
2.122331710978365e-006	1.294941e+001
2.123331710977838e-006	1.294588e+001
2.123333911474568e-006	1.294586e+001
2.123338312474965e-006	1.294584e+001
2.123341739150575e-006	1.294582e+001
2.123345149818157e-006	1.294580e+001
2.123351971160259e-006	1.294575e+001
2.123365613844463e-006	1.294566e+001
2.123392899205934e-006	1.294545e+001
2.123442003454379e-006	1.294507e+001
2.123509434882875e-006	1.294454e+001
2.123606464551897e-006	1.294380e+001
2.123658546598906e-006	1.294343e+001
2.123695786122870e-006	1.294318e+001
2.123725179124791e-006	1.294299e+001
2.123750019983328e-006	1.294283e+001
2.123772364477639e-006	1.294270e+001
2.123794320560424e-006	1.294257e+001
2.123814613716468e-006	1.294247e+001
2.123837652009963e-006	1.294237e+001
2.123862768640961e-006	1.294229e+001
2.123889176502969e-006	1.294226e+001
2.123916505496204e-006	1.294236e+001
2.123944332355077e-006	1.294269e+001
2.123972592103784e-006	1.294350e+001
2.124001422305899e-006	1.294530e+001
2.124031321132369e-006	1.294893e+001
2.124054486067617e-006	1.295388e+001
2.124072171177938e-006	1.295999e+001
2.124088823059200e-006	1.296869e+001
2.124105689976785e-006	1.298150e+001
2.124122419705499e-006	1.300037e+001
2.124144228739244e-006	1.303774e+001
2.124168342505783e-006	1.310394e+001
2.124199022818241e-006	1.324119e+001
2.124229537485423e-006	1.345657e+001
2.124255617547144e-006	1.373951e+001
2.124284819111921e-006	1.419379e+001
2.124311975194859e-006	1.474809e+001
2.124331710977312e-006	1.522497e+001
2.124333112703269e-006	1.526377e+001
2.124334981666587e-006	1.531621e+001
2.124338719593222e-006	1.542358e+001
2.124346195453430e-006	1.564806e+001
2.124361147173848e-006	1.613363e+001
2.124391050614682e-006	1.720749e+001
2.124424320466833e-006	1.852631e+001
2.124452066862292e-006	1.972046e+001
2.124481989190796e-006	2.107978e+001
2.124515627956181e-006	2.265067e+001
2.124553443644262e-006	2.442113e+001
2.124587321197802e-006	2.594530e+001
2.124625935774616e-006	2.755163e+001
2.124644752493632e-006	2.824564e+001
2.124669131457757e-006	2.903243e+001
2.124683352679180e-006	2.943184e+001
2.124699753379422e-006	2.981428e+001
2.124717236380580e-006	3.014639e+001
2.124727751094679e-006	3.030251e+001
2.124741399135710e-006	3.045555e+001
2.124756915439230e-006	3.058494e+001
2.124771497850897e-006	3.066969e+001
2.124786122624511e-006	3.072588e+001
2.124800991230857e-006	3.076242e+001
2.124817125956358e-006	3.078710e+001
2.124832896632789e-006	3.080194e+001
2.124850781833054e-006	3.081233e+001
2.124870685106528e-006	3.081979e+001
2.124895636806956e-006	3.082612e+001
2.124926132794636e-006	3.083170e+001
2.124963747719699e-006	3.083685e+001
2.125012385834069e-006	3.084182e+001
2.125089190771479e-006	3.084749e+001
2.125179645706687e-006	3.085217e+001
2.125289218203597e-006	3.085599e+001
2.125417757771475e-006	3.085900e+001
2.125551173889906e-006	3.086110e+001
2.125680373131489e-006	3.086249e+001
2.125809801668821e-006	3.086344e+001
2.125940676597771e-006	3.086408e+001
2.126075653099968e-006	3.086448e+001
2.126214492227663e-006	3.086472e+001
2.126348772474307e-006	3.086480e+001
2.126501470571529e-006	3.086477e+001
2.126690581027990e-006	3.086459e+001
2.126897341608869e-006	3.086427e+001
2.127124026349292e-006	3.086380e+001
2.127394686017581e-006	3.086312e+001
2.127684306227340e-006	3.086230e+001
2.128050071874277e-006	3.086115e+001
2.128434848910898e-006	3.085987e+001
2.128990787220175e-006	3.085792e+001
2.129609318453352e-006	3.085569e+001
2.130637914744826e-006	3.085191e+001
2.131903631692744e-006	3.084721e+001
2.134435065595519e-006	3.083776e+001
2.139198105904905e-006	3.081997e+001
2.148724186523676e-006	3.078430e+001
2.167776347754280e-006	3.071267e+001
2.205880670222427e-006	3.056838e+001
2.272547336888697e-006	3.031335e+001
2.339214003554968e-006	3.005517e+001
2.405880670221239e-006	2.979355e+001
2.472547336887510e-006	2.952861e+001
2.539214003553780e-006	2.926044e+001
2.605880670220051e-006	2.898917e+001
2.672547336886322e-006	2.871560e+001
2.680233792504150e-006	2.868381e+001
2.690482399994587e-006	2.864131e+001
2.710979614975462e-006	2.855609e+001
2.741776155425202e-006	2.842774e+001
2.741776255428541e-006	2.842813e+001
2.741776455428280e-006	2.842897e+001
2.741776855427758e-006	2.843075e+001
2.741777155423897e-006	2.843217e+001
2.741777429704495e-006	2.843249e+001
2.741777743169027e-006	2.843281e+001
2.741778370098091e-006	2.843336e+001
2.741779623949281e-006	2.843427e+001
2.741780950756001e-006	2.843501e+001
2.741783086387950e-006	2.843591e+001
2.741785186749501e-006	2.843659e+001
2.741788640708842e-006	2.843740e+001
2.741792148215627e-006	2.843798e+001
2.741796454520940e-006	2.843843e+001
2.741800974009889e-006	2.843867e+001
2.741807008141417e-006	2.843875e+001
2.741814235353302e-006	2.843862e+001
2.741825059403291e-006	2.843818e+001
2.741836672655318e-006	2.843754e+001
2.741852948670576e-006	2.843649e+001
2.741868211954268e-006	2.843540e+001
2.741888452333086e-006	2.843383e+001
2.741912629541932e-006	2.843173e+001
2.741953472384928e-006	2.842746e+001
2.742009941915369e-006	2.841979e+001
2.742061436668275e-006	2.840977e+001
2.742111749810816e-006	2.839493e+001
2.742153409208969e-006	2.837619e+001
2.742185207786629e-006	2.835448e+001
2.742216057692593e-006	2.832294e+001
2.742249988182954e-006	2.827049e+001
